raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,ls_driver_points,ls_constructor_points,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
844,2011.0,4.0,5.0,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,30.0,8.0,4,2011-05-08,72.0,214.0,4.0,8.0,9.0,7.0,6.0,9.0
844,2011.0,4.0,5.0,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,2.0,9.0,3,2011-05-08,6.0,44.0,11.0,12.0,3.0,12.0,11.0,17.0
844,2011.0,4.0,5.0,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,67.0,16.0,3,2011-05-08,8.0,13.0,16.0,14.0,13.0,8.0,15.0,13.0
844,2011.0,4.0,5.0,Turkish Grand Prix,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,18.0,6.0,3,2011-05-08,214.0,454.0,2.0,4.0,2.0,6.0,3.0,5.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,153.0,13.0,4,2011-05-22,5.0,13.0,10.0,16.0,14.0,11.0,11.0,13.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,22.0,19.0,4,2011-05-22,47.0,69.0,9.0,15.0,13.0,12.0,14.0,9.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,15.0,18.0,4,2011-05-22,0.0,0.0,17.0,18.0,19.0,13.0,21.0,19.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,16.0,17.0,4,2011-05-22,47.0,68.0,7.0,13.0,15.0,11.0,9.0,13.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,10.0,20.0,4,2011-05-22,0.0,0.0,18.0,21.0,16.0,20.0,14.0,17.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,20.0,2.0,1,2011-05-22,256.0,498.0,3.0,1.0,2.0,1.0,1.0,1.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,1.0,3.0,2,2011-05-22,240.0,454.0,14.0,4.0,1.0,8.0,2.0,4.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,18.0,5.0,2,2011-05-22,214.0,454.0,5.0,6.0,4.0,2.0,6.0,3.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,17.0,1.0,3,2011-05-22,242.0,498.0,1.0,2.0,3.0,4.0,5.0,8.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,30.0,10.0,3,2011-05-22,72.0,214.0,4.0,12.0,8.0,9.0,7.0,6.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,3.0,7.0,3,2011-05-22,142.0,214.0,13.0,5.0,5.0,12.0,4.0,6.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,2.0,24.0,3,2011-05-22,6.0,44.0,7.0,7.0,12.0,3.0,12.0,11.0
845,2011.0,5.0,4.0,Spanish Grand Prix,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,4.0,4.0,3,2011-05-22,252.0,396.0,2.0,3.0,7.0,6.0,4.0,7.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,5.0,17.0,4,2011-05-29,0.0,0.0,8.0,19.0,16.0,15.0,17.0,18.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,24.0,23.0,4,2011-05-29,21.0,68.0,9.0,22.0,22.0,12.0,10.0,16.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,15.0,18.0,4,2011-05-29,0.0,0.0,15.0,18.0,18.0,19.0,13.0,21.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,67.0,16.0,3,2011-05-29,8.0,13.0,10.0,9.0,14.0,13.0,8.0,15.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,22.0,11.0,3,2011-05-29,47.0,69.0,2.0,17.0,15.0,13.0,12.0,14.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,2.0,15.0,3,2011-05-29,6.0,44.0,11.0,8.0,7.0,12.0,3.0,12.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,16.0,14.0,3,2011-05-29,47.0,68.0,8.0,13.0,13.0,15.0,11.0,9.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,1.0,9.0,3,2011-05-29,240.0,454.0,5.0,2.0,4.0,1.0,8.0,2.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,17.0,3.0,3,2011-05-29,242.0,498.0,1.0,4.0,2.0,3.0,4.0,5.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,18.0,2.0,2,2011-05-29,214.0,454.0,1.0,3.0,6.0,4.0,2.0,6.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,4.0,4.0,2,2011-05-29,252.0,396.0,6.0,5.0,3.0,7.0,6.0,4.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,20.0,1.0,1,2011-05-29,256.0,498.0,2.0,1.0,1.0,2.0,1.0,1.0
846,2011.0,6.0,6.0,Monaco Grand Prix,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,3.0,7.0,4,2011-05-29,142.0,214.0,7.0,7.0,5.0,5.0,12.0,4.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,10.0,21.0,4,2011-06-12,0.0,0.0,4.0,19.0,21.0,16.0,20.0,14.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,15.0,18.0,4,2011-06-12,0.0,0.0,6.0,13.0,18.0,18.0,19.0,13.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,24.0,20.0,4,2011-06-12,21.0,68.0,9.0,16.0,22.0,22.0,12.0,10.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,3.0,6.0,4,2011-06-12,142.0,214.0,6.0,11.0,7.0,5.0,5.0,12.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,18.0,7.0,1,2011-06-12,214.0,454.0,2.0,3.0,3.0,6.0,4.0,2.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,20.0,1.0,2,2011-06-12,256.0,498.0,4.0,1.0,1.0,1.0,2.0,1.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,17.0,4.0,2,2011-06-12,242.0,498.0,5.0,4.0,4.0,2.0,3.0,4.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,30.0,8.0,3,2011-06-12,72.0,214.0,11.0,6.0,12.0,8.0,9.0,7.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,37.0,17.0,4,2011-06-12,6.0,27.0,6.0,14.0,11.0,7.0,14.0,11.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,153.0,24.0,3,2011-06-12,5.0,13.0,12.0,16.0,16.0,14.0,11.0,11.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,22.0,16.0,3,2011-06-12,47.0,69.0,14.0,9.0,17.0,15.0,13.0,12.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,67.0,15.0,3,2011-06-12,8.0,13.0,8.0,10.0,9.0,14.0,13.0,8.0
847,2011.0,7.0,7.0,Canadian Grand Prix,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,13.0,3.0,3,2011-06-12,144.0,396.0,15.0,11.0,6.0,5.0,7.0,15.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,24.0,22.0,4,2011-06-26,21.0,68.0,16.0,13.0,16.0,22.0,22.0,12.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,10.0,21.0,4,2011-06-26,0.0,0.0,19.0,16.0,19.0,21.0,16.0,20.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,15.0,20.0,4,2011-06-26,0.0,0.0,21.0,17.0,13.0,18.0,18.0,19.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,5.0,19.0,4,2011-06-26,0.0,0.0,4.0,14.0,19.0,16.0,15.0,17.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,30.0,8.0,4,2011-06-26,72.0,214.0,15.0,4.0,6.0,12.0,8.0,9.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,67.0,17.0,4,2011-06-26,8.0,13.0,9.0,10.0,10.0,9.0,14.0,13.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,22.0,13.0,4,2011-06-26,47.0,69.0,4.0,9.0,9.0,17.0,15.0,13.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,4.0,4.0,2,2011-06-26,252.0,396.0,8.0,2.0,5.0,3.0,7.0,6.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,17.0,2.0,2,2011-06-26,242.0,498.0,9.0,3.0,4.0,4.0,2.0,3.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,1.0,3.0,3,2011-06-26,240.0,454.0,2.0,6.0,2.0,4.0,1.0,8.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,13.0,5.0,3,2011-06-26,144.0,396.0,11.0,6.0,11.0,6.0,5.0,7.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,20.0,1.0,1,2011-06-26,256.0,498.0,1.0,2.0,1.0,1.0,1.0,2.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,3.0,7.0,3,2011-06-26,142.0,214.0,10.0,11.0,11.0,7.0,5.0,5.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,153.0,18.0,3,2011-06-26,5.0,13.0,13.0,8.0,16.0,16.0,14.0,11.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,16.0,10.0,3,2011-06-26,47.0,68.0,6.0,7.0,13.0,13.0,15.0,11.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,2.0,9.0,3,2011-06-26,6.0,44.0,11.0,8.0,8.0,7.0,12.0,3.0
848,2011.0,8.0,12.0,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,18.0,6.0,3,2011-06-26,214.0,454.0,3.0,1.0,3.0,3.0,6.0,4.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,10.0,20.0,4,2011-07-10,0.0,0.0,18.0,21.0,16.0,19.0,21.0,16.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,24.0,23.0,4,2011-07-10,21.0,68.0,11.0,23.0,13.0,16.0,22.0,22.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,22.0,15.0,4,2011-07-10,47.0,69.0,5.0,12.0,9.0,9.0,17.0,15.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,17.0,1.0,2,2011-07-10,242.0,498.0,1.0,3.0,3.0,4.0,4.0,2.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,16.0,11.0,4,2011-07-10,47.0,68.0,8.0,9.0,7.0,13.0,13.0,15.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,808.0,14.0,4,2011-07-10,27.0,163.0,13.0,15.0,5.0,11.0,8.0,9.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,20.0,2.0,2,2011-07-10,256.0,498.0,7.0,1.0,2.0,1.0,1.0,1.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,1.0,10.0,3,2011-07-10,240.0,454.0,2.0,4.0,6.0,2.0,4.0,1.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,13.0,4.0,3,2011-07-10,144.0,396.0,15.0,5.0,6.0,11.0,6.0,5.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,4.0,3.0,1,2011-07-10,252.0,396.0,14.0,2.0,2.0,5.0,3.0,7.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,2.0,16.0,3,2011-07-10,6.0,44.0,15.0,10.0,8.0,8.0,7.0,12.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,30.0,13.0,3,2011-07-10,72.0,214.0,9.0,17.0,4.0,6.0,12.0,8.0
849,2011.0,9.0,9.0,British Grand Prix,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,3.0,9.0,3,2011-07-10,142.0,214.0,3.0,7.0,11.0,11.0,7.0,5.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,10.0,19.0,4,2011-07-24,0.0,0.0,9.0,16.0,21.0,16.0,19.0,21.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,5.0,18.0,4,2011-07-24,0.0,0.0,8.0,19.0,14.0,19.0,16.0,15.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,67.0,24.0,4,2011-07-24,8.0,13.0,16.0,13.0,10.0,10.0,9.0,14.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,1.0,2.0,1,2011-07-24,240.0,454.0,18.0,4.0,4.0,6.0,2.0,4.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,4.0,4.0,2,2011-07-24,252.0,396.0,7.0,1.0,2.0,2.0,5.0,3.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,17.0,1.0,2,2011-07-24,242.0,498.0,1.0,3.0,3.0,3.0,4.0,4.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,20.0,3.0,3,2011-07-24,256.0,498.0,2.0,2.0,1.0,2.0,1.0,1.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,13.0,5.0,3,2011-07-24,144.0,396.0,3.0,5.0,5.0,6.0,11.0,6.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,3.0,6.0,3,2011-07-24,142.0,214.0,4.0,6.0,7.0,11.0,11.0,7.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,30.0,10.0,3,2011-07-24,72.0,214.0,1.0,9.0,17.0,4.0,6.0,12.0
850,2011.0,10.0,20.0,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,16.0,8.0,3,2011-07-24,47.0,68.0,15.0,11.0,9.0,7.0,13.0,13.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,10.0,20.0,4,2011-07-31,0.0,0.0,16.0,17.0,16.0,21.0,16.0,19.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,16.0,8.0,4,2011-07-31,47.0,68.0,17.0,6.0,11.0,9.0,7.0,13.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,24.0,21.0,4,2011-07-31,21.0,68.0,13.0,18.0,23.0,13.0,16.0,22.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,22.0,15.0,4,2011-07-31,47.0,69.0,10.0,13.0,12.0,9.0,9.0,17.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,1.0,2.0,3,2011-07-31,240.0,454.0,1.0,1.0,4.0,4.0,6.0,2.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,155.0,13.0,4,2011-07-31,32.0,44.0,9.0,16.0,10.0,10.0,14.0,10.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,153.0,16.0,3,2011-07-31,5.0,13.0,15.0,8.0,8.0,16.0,16.0,14.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,3.0,7.0,3,2011-07-31,142.0,214.0,4.0,7.0,6.0,7.0,11.0,11.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,67.0,23.0,3,2011-07-31,8.0,13.0,12.0,15.0,13.0,10.0,10.0,9.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,13.0,4.0,3,2011-07-31,144.0,396.0,4.0,5.0,5.0,5.0,6.0,11.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,17.0,6.0,3,2011-07-31,242.0,498.0,1.0,3.0,3.0,3.0,3.0,4.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,808.0,12.0,4,2011-07-31,27.0,163.0,5.0,12.0,15.0,5.0,11.0,8.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,4.0,5.0,2,2011-07-31,252.0,396.0,2.0,2.0,1.0,2.0,2.0,5.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,20.0,1.0,2,2011-07-31,256.0,498.0,3.0,4.0,2.0,1.0,2.0,1.0
851,2011.0,11.0,11.0,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,18.0,3.0,1,2011-07-31,214.0,454.0,8.0,6.0,1.0,3.0,3.0,6.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,5.0,16.0,4,2011-08-28,0.0,0.0,16.0,16.0,19.0,14.0,19.0,16.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,22.0,14.0,4,2011-08-28,47.0,69.0,7.0,13.0,13.0,12.0,9.0,9.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,10.0,19.0,4,2011-08-28,0.0,0.0,18.0,17.0,17.0,16.0,21.0,16.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,24.0,22.0,4,2011-08-28,21.0,68.0,10.0,20.0,18.0,23.0,13.0,16.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,15.0,18.0,4,2011-08-28,0.0,0.0,19.0,20.0,17.0,13.0,18.0,18.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,155.0,12.0,4,2011-08-28,32.0,44.0,8.0,11.0,16.0,10.0,10.0,14.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,17.0,3.0,2,2011-08-28,242.0,498.0,2.0,5.0,3.0,3.0,3.0,3.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,18.0,13.0,2,2011-08-28,214.0,454.0,15.0,1.0,6.0,1.0,3.0,3.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,4.0,8.0,3,2011-08-28,252.0,396.0,4.0,3.0,2.0,1.0,2.0,2.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,30.0,24.0,3,2011-08-28,72.0,214.0,7.0,8.0,9.0,17.0,4.0,6.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,20.0,1.0,1,2011-08-28,256.0,498.0,15.0,2.0,4.0,2.0,1.0,2.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,16.0,15.0,3,2011-08-28,47.0,68.0,5.0,14.0,6.0,11.0,9.0,7.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,13.0,4.0,3,2011-08-28,144.0,396.0,4.0,6.0,5.0,5.0,5.0,6.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,808.0,10.0,3,2011-08-28,27.0,163.0,9.0,12.0,12.0,15.0,5.0,11.0
852,2011.0,12.0,13.0,Belgian Grand Prix,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,3.0,5.0,3,2011-08-28,142.0,214.0,6.0,9.0,7.0,6.0,7.0,11.0
853,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,10.0,21.0,4,2011-09-11,0.0,0.0,17.0,18.0,17.0,17.0,16.0,21.0
853,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,15.0,19.0,4,2011-09-11,0.0,0.0,14.0,14.0,20.0,17.0,13.0,18.0
853,2011.0,13.0,14.0,Italian Grand Prix,2011-09-11,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,5.0,20.0,4,2011-09-11,0.0,0.0,18.0,15.0,16.0,19.0,14.0,19.0
